x,Stream,stream,Season,num,d,date,time,new.time,dt,station,temp,oxy,light,bp,z,dtime,bpcalc,sondemetabmodel
,SHA,Stream,Spring,137,NA,5/4/2023,17:10:00,23.2,5/4/2023 17:10,up,15.03,11.46,762.14736,2000,0.35,(05/04/23 17:10:00),739.8008041,11.32072182
,SHA,Stream,Spring,138,NA,5/4/2023,17:20:00,23.3,5/4/2023 17:20,up,15.02,11.33,762.0737,2000,0.35,(05/04/23 17:20:00),739.72854,11.30676258
,SHA,Stream,Spring,139,NA,5/4/2023,17:30:00,23.5,5/4/2023 17:30,up,14.92,11.17,762.22356,2000,0.35,(05/04/23 17:30:00),739.8663622,11.29518682
,SHA,Stream,Spring,140,NA,5/4/2023,17:40:00,23.7,5/4/2023 17:40,up,14.83,10.99,762.22356,2000,0.35,(05/04/23 17:40:00),739.8594785,11.28646775
,SHA,Stream,Spring,141,NA,5/4/2023,17:50:00,23.8,5/4/2023 17:50,up,14.8,10.87,762.0737,519.0508888,0.35,(05/04/23 17:50:00),739.7117204,11.12430027
,SHA,Stream,Spring,142,NA,5/4/2023,18:00:00,24,5/4/2023 18:00,up,14.75,10.71,762.14736,457.9232471,0.35,(05/04/23 18:00:00),739.7793925,10.81403343
,SHA,Stream,Spring,143,NA,5/4/2023,18:10:00,24.2,5/4/2023 18:10,up,14.75,10.63,762.0737,457.9232471,0.35,(05/04/23 18:10:00),739.7078943,10.52204795
,SHA,Stream,Spring,144,NA,5/4/2023,18:20:00,24.3,5/4/2023 18:20,up,14.7,10.51,761.9975,664.0726329,0.35,(05/04/23 18:20:00),739.6301036,10.27489837
,SHA,Stream,Spring,145,NA,5/4/2023,18:30:00,24.5,5/4/2023 18:30,up,14.65,10.41,762.0737,514.5342184,0.35,(05/04/23 18:30:00),739.700238,10.05385161
,SHA,Stream,Spring,146,NA,5/4/2023,18:40:00,24.7,5/4/2023 18:40,up,14.58,10.25,762.14736,514.5342184,0.35,(05/04/23 18:40:00),739.7663725,9.83546642
,SHA,Stream,Spring,147,NA,5/4/2023,18:50:00,24.8,5/4/2023 18:50,up,14.49,10.03,762.14736,593.1181811,0.35,(05/04/23 18:50:00),739.7594734,9.643659596
,SHA,Stream,Spring,148,NA,5/4/2023,19:00:00,25,5/4/2023 19:00,up,14.39,9.85,762.0737,592.6298924,0.35,(05/04/23 19:00:00),739.6803073,9.476402867
,SHA,Stream,Spring,149,NA,5/4/2023,19:10:00,25.2,5/4/2023 19:10,up,14.28,9.65,762.0737,592.6298924,0.35,(05/04/23 19:10:00),739.6718644,9.323635028
,SHA,Stream,Spring,150,NA,5/4/2023,19:20:00,25.3,5/4/2023 19:20,up,14.17,9.39,762.14736,278.2330053,0.35,(05/04/23 19:20:00),739.7349089,9.151409006
,SHA,Stream,Spring,151,NA,5/4/2023,19:30:00,25.5,5/4/2023 19:30,up,14.1,9.2,762.14736,244.602121,0.35,(05/04/23 19:30:00),739.7295283,8.957356757
,SHA,Stream,Spring,152,NA,5/4/2023,19:40:00,25.7,5/4/2023 19:40,up,14.01,8.99,762.14736,244.602121,0.35,(05/04/23 19:40:00),739.7226065,8.77580397
,SHA,Stream,Spring,153,NA,5/4/2023,19:50:00,25.8,5/4/2023 19:50,up,13.92,8.75,762.14736,209.1096361,0.35,(05/04/23 19:50:00),739.7156804,8.605689878
,SHA,Stream,Spring,154,NA,5/4/2023,20:00:00,26,5/4/2023 20:00,up,13.83,8.54,762.22356,169.0699626,0.35,(05/04/23 20:00:00),739.7827066,8.441909369
,SHA,Stream,Spring,155,NA,5/4/2023,20:10:00,26.2,5/4/2023 20:10,up,13.74,8.31,762.22356,169.0699626,0.35,(05/04/23 20:10:00),739.7757713,8.287634119
,SHA,Stream,Spring,156,NA,5/4/2023,20:20:00,26.3,5/4/2023 20:20,up,13.66,8.12,762.37342,125.42916,0.35,(05/04/23 20:20:00),739.9150483,8.141694141
,SHA,Stream,Spring,157,NA,5/4/2023,20:30:00,26.5,5/4/2023 20:30,up,13.56,7.89,762.44962,78.88914321,0.35,(05/04/23 20:30:00),739.9812861,7.99855393
,SHA,Stream,Spring,158,NA,5/4/2023,20:40:00,26.7,5/4/2023 20:40,up,13.48,7.68,762.52328,78.88914321,0.35,(05/04/23 20:40:00),740.0465971,7.862571587
,SHA,Stream,Spring,159,NA,5/4/2023,20:50:00,26.8,5/4/2023 20:50,up,13.38,7.47,762.52328,34.02761883,0.35,(05/04/23 20:50:00),740.0388693,7.733190078
,SHA,Stream,Spring,160,NA,5/4/2023,21:00:00,27,5/4/2023 21:00,up,13.29,7.27,762.67314,7.263294423,0.35,(05/04/23 21:00:00),740.1773495,7.607221588
,SHA,Stream,Spring,161,NA,5/4/2023,21:10:00,27.2,5/4/2023 21:10,up,13.2,7.04,762.67314,7.263294423,0.35,(05/04/23 21:10:00),740.1703842,7.488980595
,SHA,Stream,Spring,162,NA,5/4/2023,21:20:00,27.3,5/4/2023 21:20,up,13.11,6.94,762.74934,0.549324788,0.35,(05/04/23 21:20:00),740.2373657,7.379905578
,SHA,Stream,Spring,163,NA,5/4/2023,21:30:00,27.5,5/4/2023 21:30,up,13.02,6.77,762.823,0.030518044,0.35,(05/04/23 21:30:00),740.3018765,7.27924855
,SHA,Stream,Spring,164,NA,5/4/2023,21:40:00,27.7,5/4/2023 21:40,up,12.94,6.61,762.97286,0.030518044,0.35,(05/04/23 21:40:00),740.4411071,7.187063521
,SHA,Stream,Spring,165,NA,5/4/2023,21:50:00,27.8,5/4/2023 21:50,up,12.85,6.45,763.04906,0,0.35,(05/04/23 21:50:00),740.5080713,7.102669342
,SHA,Stream,Spring,166,NA,5/4/2023,22:00:00,28,5/4/2023 22:00,up,12.77,6.33,763.04906,0,0.35,(05/04/23 22:00:00),740.5018584,7.025447044
,SHA,Stream,Spring,167,NA,5/4/2023,22:10:00,28.2,5/4/2023 22:10,up,12.69,6.23,763.12272,0,0.35,(05/04/23 22:10:00),740.5671248,6.954753603
,SHA,Stream,Spring,168,NA,5/4/2023,22:20:00,28.3,5/4/2023 22:20,up,12.62,6.09,763.04906,0,0.35,(05/04/23 22:20:00),740.4901999,6.890032573
,SHA,Stream,Spring,169,NA,5/4/2023,22:30:00,28.5,5/4/2023 22:30,up,12.54,6,763.12272,0,0.35,(05/04/23 22:30:00),740.5554588,6.830745759
,SHA,Stream,Spring,170,NA,5/4/2023,22:40:00,28.7,5/4/2023 22:40,up,12.46,5.94,763.12272,0,0.35,(05/04/23 22:40:00),740.549232,6.776593287
,SHA,Stream,Spring,171,NA,5/4/2023,22:50:00,28.8,5/4/2023 22:50,up,12.39,5.87,763.19892,0,0.35,(05/04/23 22:50:00),740.6177261,6.727173489
,SHA,Stream,Spring,172,NA,5/4/2023,23:00:00,29,5/4/2023 23:00,up,12.31,5.82,763.19892,0,0.35,(05/04/23 23:00:00),740.6114922,6.682041845
,SHA,Stream,Spring,173,NA,5/4/2023,23:10:00,29.2,5/4/2023 23:10,up,12.24,5.78,763.19892,0,0.35,(05/04/23 23:10:00),740.6060347,6.64091154
,SHA,Stream,Spring,174,NA,5/4/2023,23:20:00,29.3,5/4/2023 23:20,up,12.17,5.75,763.27258,0,0.35,(05/04/23 23:20:00),740.6720535,6.603428552
,SHA,Stream,Spring,175,NA,5/4/2023,23:30:00,29.5,5/4/2023 23:30,up,12.09,5.7,763.27258,0,0.35,(05/04/23 23:30:00),740.6658096,6.569315215
,SHA,Stream,Spring,176,NA,5/4/2023,23:40:00,29.7,5/4/2023 23:40,up,12.02,5.68,763.27258,0,0.35,(05/04/23 23:40:00),740.6603433,6.538362048
,SHA,Stream,Spring,177,NA,5/4/2023,23:50:00,29.8,5/4/2023 23:50,up,11.94,5.58,763.19892,0,0.35,(05/04/23 23:50:00),740.5826156,6.510205105
,SHA,Stream,Spring,178,NA,5/5/2023,0:00:00,30,5/5/2023 0:00,up,11.88,5.64,763.04906,0,0.35,(05/05/23 00:00:00),740.4325078,6.484645262
,SHA,Stream,Spring,179,NA,5/5/2023,0:10:00,30.2,5/5/2023 0:10,up,11.81,5.6,763.04906,0,0.35,(05/05/23 00:10:00),740.4270351,6.461350103
,SHA,Stream,Spring,180,NA,5/5/2023,0:20:00,30.3,5/5/2023 0:20,up,11.74,5.57,763.04906,0,0.35,(05/05/23 00:20:00),740.4215599,6.44030961
,SHA,Stream,Spring,181,NA,5/5/2023,0:30:00,30.5,5/5/2023 0:30,up,11.67,5.61,763.04906,0,0.35,(05/05/23 00:30:00),740.4160819,6.421354036
,SHA,Stream,Spring,182,NA,5/5/2023,0:40:00,30.7,5/5/2023 0:40,up,11.6,5.6,763.12272,0,0.35,(05/05/23 00:40:00),740.4820759,6.404363864
,SHA,Stream,Spring,183,NA,5/5/2023,0:50:00,30.8,5/5/2023 0:50,up,11.52,5.6,763.19892,0,0.35,(05/05/23 00:50:00),740.5497472,6.389224671
,SHA,Stream,Spring,184,NA,5/5/2023,1:00:00,31,5/5/2023 1:00,up,11.43,5.59,763.19892,0,0.35,(05/05/23 01:00:00),740.5426915,6.37584026
,SHA,Stream,Spring,185,NA,5/5/2023,1:10:00,31.2,5/5/2023 1:10,up,11.35,5.55,763.04906,0,0.35,(05/05/23 01:10:00),740.3910061,6.364057749
,SHA,Stream,Spring,186,NA,5/5/2023,1:20:00,31.3,5/5/2023 1:20,up,11.28,5.58,763.12272,0,0.35,(05/05/23 01:20:00),740.4569856,6.353715676
,SHA,Stream,Spring,187,NA,5/5/2023,1:30:00,31.5,5/5/2023 1:30,up,11.21,5.59,763.19892,0,0.35,(05/05/23 01:30:00),740.5254258,6.344734385
,SHA,Stream,Spring,188,NA,5/5/2023,1:40:00,31.7,5/5/2023 1:40,up,11.13,5.61,763.19892,0,0.35,(05/05/23 01:40:00),740.5191409,6.336968449
,SHA,Stream,Spring,189,NA,5/5/2023,1:50:00,31.8,5/5/2023 1:50,up,11.05,5.62,763.12272,0,0.35,(05/05/23 01:50:00),740.4389175,6.330337968
,SHA,Stream,Spring,190,NA,5/5/2023,2:00:00,32,5/5/2023 2:00,up,10.98,5.68,763.12272,0,0.35,(05/05/23 02:00:00),740.4334128,6.324768156
,SHA,Stream,Spring,191,NA,5/5/2023,2:10:00,32.2,5/5/2023 2:10,up,10.91,5.67,763.12272,0,0.35,(05/05/23 02:10:00),740.4279054,6.320132963
,SHA,Stream,Spring,192,NA,5/5/2023,2:20:00,32.3,5/5/2023 2:20,up,10.84,5.68,763.12272,0,0.35,(05/05/23 02:20:00),740.4223953,6.316364231
,SHA,Stream,Spring,193,NA,5/5/2023,2:30:00,32.5,5/5/2023 2:30,up,10.76,5.73,763.12272,0,0.35,(05/05/23 02:30:00),740.4160949,6.313389015
,SHA,Stream,Spring,194,NA,5/5/2023,2:40:00,32.7,5/5/2023 2:40,up,10.7,5.74,763.27258,0,0.35,(05/05/23 02:40:00),740.5567672,6.311331722
,SHA,Stream,Spring,195,NA,5/5/2023,2:50:00,32.8,5/5/2023 2:50,up,10.63,5.76,763.27258,0,0.35,(05/05/23 02:50:00),740.551248,6.309942209
,SHA,Stream,Spring,196,NA,5/5/2023,3:00:00,33,5/5/2023 3:00,up,10.57,5.83,763.27258,0,0.35,(05/05/23 03:00:00),740.5465152,6.309195529
,SHA,Stream,Spring,197,NA,5/5/2023,3:10:00,33.2,5/5/2023 3:10,up,10.5,5.86,763.27258,0,0.35,(05/05/23 03:10:00),740.540991,6.308947805
,SHA,Stream,Spring,198,NA,5/5/2023,3:20:00,33.3,5/5/2023 3:20,up,10.43,5.87,763.49864,0,0.35,(05/05/23 03:20:00),740.7547901,6.309363228
,SHA,Stream,Spring,199,NA,5/5/2023,3:30:00,33.5,5/5/2023 3:30,up,10.36,5.9,763.34878,0,0.35,(05/05/23 03:30:00),740.6038642,6.310319889
,SHA,Stream,Spring,200,NA,5/5/2023,3:40:00,33.7,5/5/2023 3:40,up,10.29,5.95,763.34878,0,0.35,(05/05/23 03:40:00),740.5983314,6.311667185
,SHA,Stream,Spring,201,NA,5/5/2023,3:50:00,33.8,5/5/2023 3:50,up,10.23,5.95,763.34878,0,0.35,(05/05/23 03:50:00),740.5935869,6.313463961
,SHA,Stream,Spring,202,NA,5/5/2023,4:00:00,34,5/5/2023 4:00,up,10.17,5.99,763.49864,0,0.35,(05/05/23 04:00:00),740.7342322,6.315666045
,SHA,Stream,Spring,203,NA,5/5/2023,4:10:00,34.2,5/5/2023 4:10,up,10.1,6.04,763.42244,0,0.35,(05/05/23 04:10:00),740.6547636,6.318195067
,SHA,Stream,Spring,204,NA,5/5/2023,4:20:00,34.3,5/5/2023 4:20,up,10.04,6.07,763.49864,0,0.35,(05/05/23 04:20:00),740.7239393,6.321091777
,SHA,Stream,Spring,205,NA,5/5/2023,4:30:00,34.5,5/5/2023 4:30,up,9.98,6.09,763.49864,0,0.35,(05/05/23 04:30:00),740.7191856,6.324281034
,SHA,Stream,Spring,206,NA,5/5/2023,4:40:00,34.7,5/5/2023 4:40,up,9.92,6.1,763.57484,0,0.35,(05/05/23 04:40:00),740.788356,6.327742896
,SHA,Stream,Spring,207,NA,5/5/2023,4:50:00,34.8,5/5/2023 4:50,up,9.86,6.15,763.57484,0,0.35,(05/05/23 04:50:00),740.7835979,6.331458786
,SHA,Stream,Spring,208,NA,5/5/2023,5:00:00,35,5/5/2023 5:00,up,9.81,6.16,763.57484,0,0.35,(05/05/23 05:00:00),740.7796312,6.335386634
,SHA,Stream,Spring,209,NA,5/5/2023,5:10:00,35.2,5/5/2023 5:10,up,9.77,6.21,763.57484,0,0.35,(05/05/23 05:10:00),740.7764569,6.339437283
,SHA,Stream,Spring,210,NA,5/5/2023,5:20:00,35.3,5/5/2023 5:20,up,9.72,6.23,763.7247,0,0.35,(05/05/23 05:20:00),740.9178726,6.34357604
,SHA,Stream,Spring,211,NA,5/5/2023,5:30:00,35.5,5/5/2023 5:30,up,9.67,6.25,763.79836,0,0.35,(05/05/23 05:30:00),740.9853612,6.347921755
,SHA,Stream,Spring,212,NA,5/5/2023,5:40:00,35.7,5/5/2023 5:40,up,9.62,6.31,763.94822,0,0.35,(05/05/23 05:40:00),741.1267714,6.352460767
,SHA,Stream,Spring,213,NA,5/5/2023,5:50:00,35.8,5/5/2023 5:50,up,9.57,6.32,764.02442,0,0.35,(05/05/23 05:50:00),741.1967195,6.357181573
,SHA,Stream,Spring,214,NA,5/5/2023,6:00:00,36,5/5/2023 6:00,up,9.53,6.34,764.09808,0,0.35,(05/05/23 06:00:00),741.2649968,6.362047899
,SHA,Stream,Spring,215,NA,5/5/2023,6:10:00,36.2,5/5/2023 6:10,up,9.48,6.39,764.17428,0,0.35,(05/05/23 06:10:00),741.3349409,6.366948695
,SHA,Stream,Spring,216,NA,5/5/2023,6:20:00,36.3,5/5/2023 6:20,up,9.44,6.41,764.24794,0.122072175,0.35,(05/05/23 06:20:00),741.403215,6.371996742
,SHA,Stream,Spring,217,NA,5/5/2023,6:30:00,36.5,5/5/2023 6:30,up,9.42,6.41,764.17428,3.143358511,0.35,(05/05/23 06:30:00),741.3301644,6.377365271
,SHA,Stream,Spring,218,NA,5/5/2023,6:40:00,36.7,5/5/2023 6:40,up,9.39,6.45,764.09808,3.143358511,0.35,(05/05/23 06:40:00),741.2538536,6.382755746
